model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
image features,5,250,0.5,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3165185.6668135165,225.81348782542648,3867414.8954716558,275.9125493240504
image features,5,250,0.5,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3661774.883102531,261.2415968689028,4403699.0248889355,314.1726081252939
image features,5,250,0.5,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3765286.2825460155,268.6263990885955,3485534.0971864928,248.66807014594744
image features,5,250,0.5,0.01,50,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4634796.0023122225,330.6597339975661,4601998.066341681,328.3198345115309
image features,5,250,0.5,0.01,50,"['image_text', 'image_emotions_angry']",4512946.097113646,321.96660980817575,4758135.999176107,339.45916563035564
image features,5,250,0.5,0.01,50,['image_emotions_angry'],5180469.907383236,369.5896865154719,5149646.613977955,367.39066373362033
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3312100.109422222,236.29478851032397,3452803.7081096224,246.33298965040987
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3200589.764990733,228.3393184509517,3451999.5426739594,246.2756181654699
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3344231.052929271,238.58710282746569,3499678.180219213,249.6771498834171
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",3434158.5574169564,245.00279074514935,3628144.8288975097,258.8423316645208
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3824617.5704879677,272.85926454347884,3967380.4219901795,283.0443787273405
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3650454.516997241,260.433969253089,3989600.893208625,284.6296513259028
image features,5,250,0.5,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_happy']",4607987.69148856,328.74715167000437,4703674.001211113,335.5736893869359
image features,5,250,0.5,0.01,100,"['image_text', 'image_emotions_happy']",4640260.789314537,331.04960768685845,4564118.284038549,325.61738142967124
image features,5,250,0.5,0.01,100,['image_emotions_happy'],5306397.9631926315,378.57375774881035,4856601.665062886,346.48399064396415
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2827614.1866747974,201.73016338738267,3145108.2815171066,224.38110916665366
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2807268.0678503886,200.27861250250973,3231485.8769215913,230.54353631674772
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2969994.1100424193,211.88795837206908,2711793.917228543,193.46721082862518
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2688159.174338859,191.7810400040398,3505766.8007012955,250.11152965504314
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3241914.4650625545,231.28754191676566,3572117.882887453,254.84520750735425
image features,5,250,0.5,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3315034.7830528184,236.5041566036723,3342375.0232001063,238.45468830561168
image features,5,250,0.5,0.05,5,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4565965.752790659,325.7491851866946,4278267.193635001,305.22393898504214
image features,5,250,0.5,0.05,5,"['image_text', 'image_emotions_angry']",4539305.620739944,323.84717436079603,4559781.000651615,325.3079471049933
image features,5,250,0.5,0.05,5,['image_emotions_angry'],5121205.857393263,365.36161801029357,5366070.36559824,382.83095929480953
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2766842.1435486274,197.3945102961651,3214051.101699806,229.29968909364086
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2830822.559993797,201.95905800705876,3049522.2467166833,217.56172535230195
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2825065.864169585,201.5483586992598,3200122.2669832017,228.30596579276832
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2915761.4167560893,208.01884138675123,2861023.805218426,204.1137020749722
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3295071.6590587376,235.0799296762412,3490917.309123391,249.05212403445066
image features,5,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3358533.663545257,239.60749238061825,3427293.8281934843,244.5130411341921
image features,5,250,0.5,0.05,10,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4387245.321049173,312.9987533683173,4851066.008937448,346.08906094672915
image features,5,250,0.5,0.05,10,"['image_text', 'image_emotions_angry']",4521835.087312392,322.60077604400533,4626928.660921049,330.0984551386097
image features,5,250,0.5,0.05,10,['image_text'],4404829.388910541,314.2532515595504,5163436.682655049,368.3744870644209
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2812484.3424519226,200.65075659932458,3089029.831388153,220.38031055687995
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2857652.268146653,203.87316688188946,3077829.5927258786,219.58125317982834
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2834018.6979016233,202.1870797171608,3206208.3712904025,228.74016605321054
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2812804.857774421,200.6736230882114,3284717.6165493014,234.34124237689474
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3321839.600630702,236.98963194478387,3331925.9086210947,237.70921829021458
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3350257.476804734,239.01704531352615,3506122.374072034,250.1368972863534
image features,5,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_happy']",4370996.673491059,311.83952791876004,4657907.738818932,332.30859203613306
image features,5,250,0.5,0.05,20,"['image_text', 'image_emotions_happy']",4507487.320967642,321.5771649507344,4599533.081043091,328.14397534044053
image features,5,250,0.5,0.05,20,['image_text'],4470601.4797183145,318.9456224945629,5042550.798020795,359.75013888657634
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2789600.2378939707,199.01813848147648,3331557.21430832,237.68291457300077
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2906611.655004705,207.3660709551412,2807232.9702421464,200.27610853776147
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2835525.3489356255,202.2945685537529,3243730.2456732756,231.41708495025395
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2758270.5107397637,196.7829852531881,3385842.418005214,241.5557778026799
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3384626.0117311785,241.46899586560974,3180414.793318187,226.89997769823586
image features,5,250,0.5,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3434604.22214797,245.03458575432245,3127195.3635227946,223.1031498570822
image features,5,250,0.5,0.05,30,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4475343.400920447,319.28392484973716,4526841.032080036,322.95791460295163
image features,5,250,0.5,0.05,30,"['image_text', 'image_emotions_angry']",4549545.527381716,324.57771887767205,4498503.696194025,320.9362472109901
image features,5,250,0.5,0.05,30,['image_emotions_angry'],5113637.484450952,364.82166842402256,5286571.47721953,377.15927897246263
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2726669.6149837645,194.5284860736016,3368309.0037920326,240.3048933890169
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2865455.3410265306,204.42986063961612,2864689.1687873816,204.37519969905546
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2860946.8997766147,204.10821541861893,3119833.123258418,222.5779063714508
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2885466.495576903,205.85751420566513,2878619.9010737785,205.36905837803795
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3336338.5931458115,238.02403194985138,3376079.9028280415,240.85929177179077
image features,5,250,0.5,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3293921.369371052,234.99786468741308,3702585.3133493722,264.15313083998035
image features,5,250,0.5,0.05,50,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4539960.878804824,323.8939223637987,4309162.94392108,307.4281310500551
image features,5,250,0.5,0.05,50,"['image_text', 'image_emotions_angry']",4509879.51983529,321.7478313276044,4641520.195340916,331.1394573504616
image features,5,250,0.5,0.05,50,['image_text'],4481664.462987554,319.73488767542557,4980126.016022811,355.2965746304555
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2877781.7248671916,205.3092604664632,2992331.277031613,213.48155638398185
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2917337.657788777,208.13129497485406,2790218.483351052,199.06224589813124
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2872176.4372505425,204.90936305752086,3075129.122342826,219.38859382263482
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",3052623.2171646548,217.78295754093526,3324160.080887114,237.15518170877542
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3295920.4286446567,235.14048335009548,3501958.6436397326,249.83984473075108
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3288535.198946764,234.61359973187416,3541135.0989575516,252.6348062108022
image features,5,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_happy']",4536733.026159624,323.6636380327272,4190415.784252268,298.95636568876034
image features,5,250,0.5,0.05,100,"['image_text', 'image_emotions_happy']",4358909.751598329,310.9772119989428,5007015.90776875,357.2149771766516
image features,5,250,0.5,0.05,100,['image_text'],4539156.074739163,323.83650531715006,4817200.160272777,343.6729734845246
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2659391.7831848874,189.72869122708593,3383029.7969037932,241.3551172893007
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2629117.280769325,187.56882077957442,3282676.1952493517,234.19560148489398
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2656662.4097417574,189.5339698421026,3259114.1392488577,232.514616352933
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2667942.463232683,190.3387214395682,3387102.0938131534,241.64564671327886
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2950709.734073371,210.51215528924658,3274833.17799396,233.63605798004235
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_fear', 'image_emotions_happy']",3182835.659674844,227.0726892965751,2985136.7997264783,212.96828159243105
image features,5,250,0.5,0.1,5,"['image_amount_of_faces', 'image_text', 'image_emotions_happy']",4547830.939976419,324.45539525974624,4160297.6270949454,296.8076493635609
image features,5,250,0.5,0.1,5,"['image_text', 'image_emotions_happy']",4589264.175752829,327.4113619762212,4416064.248892523,315.0547789215505
image features,5,250,0.5,0.1,5,['image_text'],4466437.559684561,318.6485564122453,5026579.36614136,358.61069080424875
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2671307.2705909563,190.5787765154517,3296408.4848330216,235.17530268827997
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2610622.849986856,186.24937466804835,3168714.7056277096,226.06525964774315
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2787459.966548481,198.8654453417074,2902952.3918472286,207.10500855203335
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",2915280.6108256034,207.98453930290557,3429306.1385139213,244.65660516482998
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3114159.285616414,222.17311840569906,3397951.731566681,242.4196912088212
image features,5,250,0.5,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3228518.568330613,230.33183995106256,3163250.4924966893,225.67542690008653
image features,5,250,0.5,0.1,10,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4350370.930327752,310.3680278258803,4830879.66004311,344.64890851014854
image features,5,250,0.5,0.1,10,"['image_text', 'image_emotions_angry']",4538647.715145369,323.80023747537774,4595521.682962438,327.85779061480315
image features,5,250,0.5,0.1,10,['image_text'],4649936.821408258,331.7399237647754,4487013.66663577,320.1165153143843
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2741846.3100191085,195.61123533394564,3040146.1267451136,216.89280587144845
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2657281.951503312,189.57816974086273,3169827.0885172207,226.14462025609907
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2756649.6815829696,196.6673506195227,2954294.2350503025,210.7678839424505
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",2994036.548090865,213.60321534687142,3262348.047748546,232.74533272615545
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3014744.75636599,215.08059873902138,3744569.6375081637,267.1484137934238
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3134759.4075107845,223.64279060324813,3513892.2229621084,250.69122074868307
image features,5,250,0.5,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_happy']",4489083.974683972,320.2642170704421,4391671.678943132,313.31454252561014
image features,5,250,0.5,0.1,20,"['image_text', 'image_emotions_happy']",4490563.779374908,320.3697906113766,4793015.992941885,341.9476051333403
image features,5,250,0.5,0.1,20,['image_text'],4659272.494302482,332.4059576343034,4471299.778887391,318.9954411742593
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2681583.5318540367,191.31191467601894,3264257.200019694,232.8815371635943
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2726816.838723973,194.53898944047066,3002886.3738112804,214.23458747569381
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2687765.0982304825,191.7529254762147,3338437.5143684926,238.1737750524232
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",3036779.318917844,216.65260807632853,3134253.892715845,223.606725717643
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3121063.178338516,222.66566205376878,3476987.3631845866,248.05832145577673
image features,5,250,0.5,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3246741.271460722,231.63190022700834,2962336.072560945,211.34161185858625
image features,5,250,0.5,0.1,30,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4521366.674294842,322.56735810636434,4372743.491159132,311.9641509367266
image features,5,250,0.5,0.1,30,"['image_text', 'image_emotions_angry']",4487219.053736643,320.13116822340277,4736996.616858741,337.9510210366247
image features,5,250,0.5,0.1,30,['image_text'],4669489.090916518,333.1348391464718,4419500.961079643,315.2999638956146
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2799946.9358972893,199.75630180254257,2895632.5249744407,206.58278810654966
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2576382.161303988,183.8065450362539,3318968.2359152283,236.78478049230247
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2763539.730096154,197.15890658174052,2873640.5725704464,205.01381870026637
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2678926.3970027445,191.12234700083204,3173605.7022182676,226.4141974717186
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3198835.0507040164,228.21413206540248,3232527.97290867,230.61788245446675
image features,5,250,0.5,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3154000.050933815,225.0154736799202,3393398.5837568366,242.09485649270775
image features,5,250,0.5,0.1,50,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4300761.533658453,306.8287501751991,4962828.693690071,354.0625336934735
image features,5,250,0.5,0.1,50,"['image_text', 'image_emotions_angry']",4591268.644671535,327.55436657861037,4409580.246302215,314.59219144829797
image features,5,250,0.5,0.1,50,['image_text'],4658985.082307646,332.385452832428,4485578.683152913,320.0141394478961
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2710216.397800958,193.35466603613784,3092757.18911411,220.64623102318825
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2745652.4354461785,195.88277531556477,2881723.873198826,205.59050471498395
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2707987.875130078,193.19567679190936,3225727.612091345,230.13272507152638
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2707707.572490072,193.1756791919423,3211237.291769068,229.0989437657444
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3174983.462884781,226.5124908972058,3233205.539180528,230.6662219893905
image features,5,250,0.5,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3229080.8584671305,230.37195535352637,3131073.8836481255,223.37985468558088
image features,5,250,0.5,0.1,100,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4494037.301510535,320.61760171348953,4485995.584599032,320.0438824012447
image features,5,250,0.5,0.1,100,"['image_emotions_angry', 'image_emotions_happy']",5203033.214008211,371.1994179821854,4779166.443251286,340.95953825523065
image features,5,250,0.5,0.1,100,['image_emotions_angry'],5103528.87271559,364.10049086500334,5209417.786851785,371.65491185011206
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3144824.959072486,224.36089612510295,3303470.486657081,235.67912629636734
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3097466.0954893394,220.98217800525086,2988450.082792467,213.20466077647967
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3020023.403000816,215.45719263684725,3267411.8911639024,233.10660194186457
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3126184.1680812333,223.0310082535339,3255713.531882429,232.27200720106254
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3430945.7044776464,244.77357653642136,3683522.951781843,262.7931669058309
image features,5,250,0.75,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3294338.4572462966,235.02762094115397,3399884.9461979144,242.55761232453048
image features,5,250,0.75,0.01,5,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3659487.854467245,261.0784336401843,4112127.4785421137,293.3710518306477
image features,5,250,0.75,0.01,5,"['image_text', 'image_emotions_happy']",4665066.825632355,332.819341967783,4497692.757111736,320.8783924745348
image features,5,250,0.75,0.01,5,['image_text'],4455458.5585783385,317.86528276146726,5139783.611486779,366.6870086475016
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3038309.381583126,216.76176716631855,3533292.5745784994,252.07529786917223
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3134289.4310753266,223.60926112685777,2831638.460035805,202.0172666727097
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3025069.371965342,215.81718663760546,3246233.8143922547,231.59569677399966
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",3251432.543230894,231.9665891054102,3277243.29774103,233.80800288421307
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3401680.691597106,242.68572598815837,3651710.055368323,260.523542986992
image features,5,250,0.75,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3321214.548275233,236.945038904337,3526895.5890154685,251.61891844198647
image features,5,250,0.75,0.01,10,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3806196.3442821465,271.5450410578957,3690562.4435733794,263.29538458317984
