model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
text features,3,250,0.5,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_word_count']",4454791.229048662,317.81767354529865,4223972.636800079,301.35040847548044
text features,3,250,0.5,0.01,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_word_count']",4447528.713290076,317.2995446939556,4414539.351483102,314.94598833583296
text features,3,250,0.5,0.01,10,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_word_count']",4452397.593260842,317.6469046543933,4874599.098344999,347.7679795182822
text features,3,250,0.5,0.01,10,"['title_sentiment', 'title_capitals_ratio', 'title_word_count']",4672932.316515047,333.3804888061192,4420343.361177402,315.3600631517858
text features,3,250,0.5,0.01,10,"['title_sentiment', 'title_capitals_ratio']",4394101.373213861,313.487883932838,4954125.744428302,353.4416401554504
text features,3,250,0.5,0.01,10,['title_sentiment'],4640241.7052763095,331.04824617644874,4739134.733838742,338.10356047773706
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4198536.184288617,299.5356984824008,4539124.860916873,323.83427843290957
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4327409.304458915,308.72987911380034,3957613.0459271856,282.34754590681666
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4369799.810417572,311.7541402500659,3819278.439836841,272.4783555412274
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",4240577.3225755375,302.5350347198475,4698944.370283202,335.23626385542394
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4438414.730121669,316.6493268097984,4015233.217280187,286.45833536183744
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio']",4345832.43913581,310.04423875522235,4540246.661262867,323.91431090981246
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_length', 'title_capitals_ratio']",4648295.326484969,331.62281477563715,4516193.766680265,322.1983079356607
text features,3,250,0.5,0.01,20,"['title_sentiment', 'title_capitals_ratio']",4484072.958927731,319.9067167325222,4347720.335784878,310.17892675518704
text features,3,250,0.5,0.01,20,['title_sentiment'],4628190.3487423705,330.18846759205496,4812579.710717084,343.34333726746735
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4034943.959534655,287.8645566469826,5474424.099188693,390.561227619195
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4140270.514930073,295.3788573352015,4465864.940701733,318.60770412005184
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4188575.679285957,298.82508728548555,5010323.209017318,357.4509296005675
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",4250058.195050411,303.2114275468548,4267431.251280831,304.4508715588479
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count']",4223852.970626179,301.3418711449894,4554267.557321889,324.91460213276406
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4267227.939052664,304.4363666772413,4434044.148108362,316.3375168649349
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio']",4447654.148410492,317.3084935977542,5019564.4999607615,358.110229989113
text features,3,250,0.5,0.01,30,"['title_sentiment', 'title_capitals_ratio']",4509026.483546576,321.6869732548488,4662684.159586199,332.6493556899329
text features,3,250,0.5,0.01,30,['title_sentiment'],4726446.895148221,337.1983734178711,4756076.2958540805,339.312220446094
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4219437.93467558,301.02688972783824,4841615.5840905495,345.41484034144673
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4120461.466349734,293.96562259281967,4650721.095217235,331.79587612361246
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4187765.2864200315,298.7672715176833,4519129.03824503,322.4077186873597
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",4010371.4266470526,286.1114811752234,4893327.769592824,349.1041370211894
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4414243.839338503,314.92490564587695,4169356.8319337405,297.45395920346135
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",4295269.817261859,306.4369552651358,4329688.417987827,308.892477655968
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_ratio']",4635389.758939448,330.7020943103651,4389332.60377799,313.14766614712
text features,3,250,0.5,0.01,50,"['title_sentiment', 'title_capitals_ratio']",4544249.911597541,324.1999143517177,4555738.807059246,325.01956533860005
text features,3,250,0.5,0.01,50,['title_sentiment'],4549553.671677412,324.57829991525114,4933185.255864562,351.94768521658983
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4261723.27305134,304.04364790497283,4752619.028337391,339.06556899544614
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4197305.129264036,299.44787146115516,4787462.610775422,341.5514108091385
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4146022.547678266,295.78922396568834,4792887.385337873,341.93842989539854
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4045106.961318037,288.58961454912827,4809002.5588605255,343.0881329217381
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4330221.233754806,308.93049027177483,4710104.638466736,336.03246962307105
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4109244.4232808254,293.16536634086077,4795534.437896457,342.1272782707018
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",4440432.988412486,316.7933151858234,4733698.236290326,337.7157050397975
text features,3,250,0.5,0.01,100,"['title_sentiment', 'title_non_letter_ratio']",4610053.736236165,328.8945492698835,4154141.5404951777,296.3684563642294
text features,3,250,0.5,0.01,100,['title_sentiment'],4304087.924197795,307.0660644842566,5531561.754522972,394.63759298773584
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",3103524.760732424,221.41442068360377,2738020.337350642,195.33827939279828
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2994987.1669428153,213.67103524154686,3425423.591627401,244.37961305555712
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3145231.8475768506,224.38992472626526,3354679.2372506955,239.33250647559956
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3090584.7898258655,220.49124578318433,3194120.300556086,227.87776817171613
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2972648.116500809,212.07730285867027,4095338.2160418388,292.17325734959894
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3069147.5911662728,218.96185411138313,3523102.593718414,251.34831520176786
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3665295.8467465024,261.49279258525144,4440302.146327774,316.7839805335744
text features,3,250,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio']",3838200.5841642013,273.8283159724583,4322538.25040492,308.38236404798556
text features,3,250,0.5,0.05,5,['title_capitals_ratio'],4243633.53311398,302.75307360725,4484951.185385743,319.96937194471525
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2956343.3955844967,210.91407697377636,3627097.619791885,258.76762074215594
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",3044190.3383539612,217.1813316089662,3122426.6610500803,222.7629368487093
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3210133.305231099,229.02018217735954,3519191.71318686,251.0693016884191
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2963755.4733178695,211.442876008397,3318591.5283188773,236.75790508429267
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3179461.004690772,226.83193166262313,3716607.599142909,265.1535212106063
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",3180627.6484365207,226.9151633971907,3307824.9171064915,235.98978394201012
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio']",3889903.4037873843,277.516944463334,4343327.968826655,309.8655626094294
text features,3,250,0.5,0.05,10,"['title_sentiment', 'title_capitals_ratio']",3874124.8934171377,276.3912599587084,4085274.5545406723,291.455286670122
text features,3,250,0.5,0.05,10,['title_capitals_ratio'],4276845.042235475,305.12247859644316,4390376.242594234,313.222122354728
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2904474.396213573,207.21359273970148,3525296.196775075,251.50481317985574
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",3040431.620622339,216.91317382927318,3238314.938152113,231.0307412700641
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2970411.326083284,211.9177237695155,3413577.047310387,243.53444636630041
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2942379.402206049,209.91784535241527,3289571.0443138573,234.687499932309
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2929146.650155524,208.9737825995132,3467419.671675118,247.37573470807234
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",3050654.1260567307,217.64247689375287,3396271.88888768,242.29984638002637
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3896775.9198622825,278.0072496107636,3482225.5732363923,248.43203049097252
text features,3,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio']",4019816.975862475,286.7853539388735,3599658.0419751373,256.8100020039494
text features,3,250,0.5,0.05,20,['title_capitals_ratio'],4076479.867495144,290.82784829362913,4984005.940263796,355.5733796326206
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2970523.4887660015,211.92572577927245,3332996.089551383,237.785568088903
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2961343.704248244,211.27081343679123,3119028.1668332233,222.520478455033
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",3045034.8485069904,217.24158140257512,3256792.23959401,232.34896532495725
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3072112.370391344,219.17337002479863,3392028.2533342238,241.99709316228203
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3206285.3620133945,228.7456587937696,3491068.5548923225,249.06291434446607
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count']",3119847.8266677246,222.57895535514024,3744255.393262392,267.1259947012641
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count']",3978999.534796562,283.87331979571314,4193250.339233766,299.1585910284983
text features,3,250,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio']",3814829.597380289,272.1609622702945,4284657.71839103,305.67985747959494
text features,3,250,0.5,0.05,30,['title_capitals_ratio'],4333574.051734756,309.16968999077847,4245095.33932763,302.8573630848279
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2945689.803205679,210.15401892152533,3782454.708053586,269.851244153763
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",3102282.699730784,221.32580846416494,3048447.180228905,217.48502700383068
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",3084068.7603617827,220.0263734202499,3111835.0308984164,222.00729936071576
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3081887.695757583,219.87076997157678,3271951.1643087394,233.43044679930063
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3171010.997125611,226.2290837158355,3371255.4736172627,240.5151030569627
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2984033.258534481,212.88955177631416,3561331.438354021,254.07567139866148
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3723808.6330079604,265.6672637660796,4130383.8173271525,294.6735117713697
text features,3,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio']",3966359.6959978463,282.971557186772,3852339.9507956407,274.8370592282377
text features,3,250,0.5,0.05,50,['title_capitals_ratio'],4317923.804928936,308.05315617931683,4318203.38780746,308.0731024294208
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",3035008.494354252,216.52627233709393,3513670.237372266,250.6753836555182
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2961325.412879928,211.26950847774262,3554921.4100000192,253.61836146109493
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2831448.2482164465,202.00369641210688,3976614.801426215,283.7031860289842
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2987136.3598300894,213.1109359857727,3273874.431856241,233.56765826132525
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",3330665.431339514,237.619292200171,3266227.7186212875,233.02211965229822
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio']",3221638.5868221615,229.84100219804003,3068034.9489407847,218.88247500124953
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3823342.8711227947,272.7683238089126,3897073.747975852,278.02849752863546
text features,3,250,0.5,0.05,100,"['title_sentiment', 'title_capitals_ratio']",3845918.7791865715,274.3789542986683,4137372.600205125,295.1721117283568
text features,3,250,0.5,0.05,100,['title_capitals_ratio'],4312631.160349998,307.6755636277262,4387448.658624005,313.0132600582281
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2497671.4496812797,178.19109552025805,3490099.017145688,248.99374472119837
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2429451.6415767465,173.32409736328276,3066566.4911796465,218.77771098306135
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2556147.8975172173,182.36297421284934,3184879.429098477,227.2184977105018
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2536255.6183254784,180.94380155824612,3212707.291541772,229.20381779549157
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2600067.638903653,185.496335421592,3235730.06344338,230.8463288421643
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",2599859.6299737487,185.48149546371747,3230250.3208617107,230.45538817864295
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3536325.330686549,252.29166344976454,3829034.651198646,273.17439183972016
text features,3,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio']",3597067.0057454645,256.62514999534875,4506293.601686487,321.4920015692658
text features,3,250,0.5,0.1,5,['title_capitals_ratio'],4164358.378405356,297.0973550911616,4602066.182055996,328.3246940833362
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2613491.27998964,186.45401674964978,2966017.809389449,211.60427759829838
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2608628.947546618,186.10712390875338,2610808.9611341585,186.26265237486226
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2625278.8193866787,187.294973857485,3217010.4737341655,229.5108192424528
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2590793.300730731,184.83467734824163,2607676.3552531744,186.03916322306168
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2746397.9461927423,195.93596220556557,2669075.694167267,190.41956940767733
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",2705716.8266452267,193.0336536332802,3015120.4882876016,215.10740453957712
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio', 'category_id']",3760877.697824119,268.31187792073376,4134076.5986511013,294.9369654572879
text features,3,250,0.5,0.1,10,"['title_sentiment', 'title_capitals_ratio']",3877978.8548368923,276.66621269821565,3696852.887623824,263.7441630311221
text features,3,250,0.5,0.1,10,['title_capitals_ratio'],4206454.752953155,300.1006320430044,4590280.316072826,327.48385636168
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2613438.078029874,186.45022116817097,3020651.599661382,215.50201000110178
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2545231.9443161,181.5841985817297,2662560.896461371,189.95478492192976
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2623896.0733192153,187.19632475909413,2684717.56590762,191.53550571777788
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count']",2474368.71143065,176.52861086558843,3348347.842300271,238.88080647216978
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2715937.073253318,193.76279554656728,2850379.5682318015,203.35431146342242
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2639257.0503187287,188.29222122704394,2851484.388921199,203.43313256257954
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio']",3627111.0853713783,258.76858141549116,3544924.779157603,252.90517294242528
text features,3,250,0.5,0.1,20,"['title_sentiment', 'title_capitals_ratio']",3614983.6103311684,257.90337231699846,4627608.636285291,330.1469665451426
text features,3,250,0.5,0.1,20,['title_sentiment'],4634362.17298824,330.62878336051614,4341343.355420904,309.7239745566853
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2683367.4886629297,191.43918730756462,2743722.4358537127,195.74508357000752
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2585818.3065351164,184.4797468925019,3036896.581107575,216.66097389964528
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2587067.2875853265,184.56885280819367,2807539.7600870165,200.29799581142942
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2624053.4610115066,187.20755325166243,2735600.991765931,195.16567629072225
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2773110.8554052655,197.84173830662968,2988935.4276805273,213.2392866826691
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",2574386.8521938683,183.66419392106653,3412529.00645884,243.45967610477905
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count']",3854147.1870172014,274.96599268032355,3861653.893788306,275.5015428238235
text features,3,250,0.5,0.1,30,"['title_sentiment', 'title_capitals_ratio']",3826072.1536419373,272.963038707116,3901722.562061597,278.36015735319506
text features,3,250,0.5,0.1,30,['title_capitals_ratio'],4268114.84371841,304.49964101784025,4294110.049316963,306.35421407006123
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2704110.0452121748,192.91902120480222,2839721.0661982987,202.59390314222503
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_word_count', 'category_id']",2677276.8639654196,191.00466454942102,3049774.841428347,217.5797461886292
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_word_count', 'category_id']",2771086.6678256723,197.69732691801718,3300328.725885565,235.45498400823314
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_word_count', 'category_id']",2866752.7852906436,204.52242406096937,3180950.4430876314,226.93819249996432
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_word_count', 'category_id']",3148636.130938513,224.63279613425348,3815326.7694104034,272.1964319589597
