model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2023561.4178245047,144.36671642328605,1699978.429184257,121.28137137324647
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1897590.005326236,135.37955199853147,2178450.9012238365,155.41697955337696
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1923547.069141137,137.23140390573752,2122310.3572953865,151.4117509925948
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1866001.5072055974,133.1259373020611,2264059.266382433,161.52452759587678
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1835734.49259858,130.96660105643906,2438789.18118679,173.99026440970906
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1873846.4325315976,133.6856169341812,2208452.6227970473,157.5573890276921
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1856869.3002428883,132.47441927978056,2330922.417722345,166.29473794068258
all features,11,250,0.5,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1874457.4709786347,133.7292101819226,2193624.0359835792,156.49947481337608
all features,11,250,0.5,0.05,10,"['title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2131057.537021762,152.03580005971864,2276305.2045168085,162.3981881936772
all features,11,250,0.5,0.05,10,"['title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1993502.701681554,142.222240791742,2643259.598049151,188.57777454313245
all features,11,250,0.5,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3088818.0466806293,220.36520122412404,3207576.7879784666,228.83779285228593
all features,11,250,0.5,0.05,10,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",4359686.950383541,311.03265960514875,4399982.667849375,313.90747247972763
all features,11,250,0.5,0.05,10,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_happy']",5006777.480264216,357.1979670698018,5184018.561085024,369.8428577205255
all features,11,250,0.5,0.05,10,"['image_emotions_angry', 'image_emotions_happy']",5193345.741071937,370.5082856815148,4840869.125266657,345.3615858128709
all features,11,250,0.5,0.05,10,['image_emotions_angry'],5195846.906535845,370.68672605010215,5145040.370247703,367.06204100118225
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1933500.2775997145,137.9414945461225,2066480.210483063,147.4286670586313
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1806000.8244627716,128.84531528859657,2355527.3299198067,168.05012344593186
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1865912.2015777081,133.1195659806162,2387497.2562574316,170.33095033312324
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1969325.875235398,140.49739616047816,1937044.6311564017,138.19435896640397
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1852708.6473627724,132.17758628564036,2215691.4387785452,158.07382706848296
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1864330.9723384862,133.00675651945122,2224460.542799808,158.6994402781304
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1894046.1734390154,135.12672479565654,2230202.153635428,159.1090633792715
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1897481.3786228795,135.37180225575554,2130209.110732341,151.9752708776281
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1843028.8202352533,131.48699945905057,2316071.383297696,165.23522224894703
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1902983.0070947404,135.76430432189855,2387530.3120639357,170.33330862983797
all features,11,250,0.5,0.05,20,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1694214.363540962,120.8701462812671,2678415.066383147,191.08586719749732
all features,11,250,0.5,0.05,20,"['title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2124441.2876276076,151.5637777174966,2356222.73242821,168.0997354694891
all features,11,250,0.5,0.05,20,"['title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2162891.3647308033,154.30691727763815,2196785.9911396583,156.72505782723462
all features,11,250,0.5,0.05,20,"['title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2256463.445074006,160.9826197638849,2323539.2459019274,165.7680011373843
all features,11,250,0.5,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3005916.488114447,214.45076458229514,3565961.167136763,254.4059696225787
all features,11,250,0.5,0.05,20,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_happy']",4928996.488385776,351.64884644577404,5315433.208892552,379.21835827453964
all features,11,250,0.5,0.05,20,"['image_emotions_angry', 'image_emotions_happy']",5084334.757302488,362.7311272309516,5179267.481707408,369.50390199465966
all features,11,250,0.5,0.05,20,['image_emotions_angry'],5328900.768018128,380.1791728423951,4721741.641678529,336.86268704464055
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1899641.1354832798,135.5258855484405,2208629.5651033134,157.57001260290306
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1847057.0200431223,131.77438286843784,2303407.3417820963,164.33173294827589
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1805935.7349347132,128.8406716136596,2456241.911433922,175.23539259618565
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1970026.7599333785,140.54739929927467,1931963.746503934,137.83187397961726
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1840871.5794929296,131.33309567349679,2366148.845586251,168.80789305287146
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1833435.2137930824,130.80256386519423,2393984.1202221108,170.79374194508827
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1794669.0361977636,128.0368727829167,2559534.7640686403,182.60460305528815
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1936675.9352156376,138.1680551330447,2220412.2499267627,158.41062337143643
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1869170.9467854185,133.3520542763275,2218057.131581857,158.24260242616273
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2004251.8911665983,142.9891190176749,1768498.0292791778,126.16975755673826
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1755675.9725856197,125.25499499685893,2567438.4680325817,183.16847612521585
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1865211.8852990228,133.06960339449398,2389199.810659721,170.45241548185825
all features,11,250,0.5,0.05,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1922561.6278758815,137.1610996795155,2200857.4207851742,157.01552537810517
all features,11,250,0.5,0.05,30,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2088134.422560044,148.97354109445283,2907275.697288081,207.41344564966386
all features,11,250,0.5,0.05,30,"['image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3451035.83175118,246.20686424464625,3444517.812175181,245.74184990137948
all features,11,250,0.5,0.05,30,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4582102.82779641,326.90045072809886,4226669.70642849,301.542825213015
all features,11,250,0.5,0.05,30,"['image_emotions_angry', 'image_emotions_happy']",5124506.955849929,365.59712790911897,5030335.804425617,358.87868596158273
all features,11,250,0.5,0.05,30,['image_emotions_angry'],5362715.341322689,382.591602172305,4588462.799497112,327.35418947943487
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1853299.4192838233,132.21973366087985,2343958.2521747565,167.2247520233564
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1788322.0419937856,127.58405988368133,2413692.4456570065,172.19979080734436
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1736707.7375243856,123.90174631954454,2587036.4282634975,184.56665121504
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1835202.8885321768,130.92867488685118,2370014.1645115605,169.08365606963014
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1810774.1678476473,129.18585939304788,2431214.6290285927,173.44987398032862
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1864470.4819134246,133.01670953548822,2189261.854242394,156.18826416818916
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1803459.8191785992,128.6640326321578,2448021.639012894,174.64893461814978
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1853696.897532949,132.24809090725276,2371075.375475753,169.15936592502834
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1839549.2432948726,131.23875638967786,2218580.404247548,158.2799342095593
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",1713605.1263854234,122.25353931107053,2707301.2586380467,193.1466915881377
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1749738.1311275733,124.83137223631935,2488675.3704597377,177.54928924422515
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",1825079.2615387007,130.2064260959479,2607935.503557707,186.05765161163373
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",1826872.4308296808,130.3343559725751,2457640.3001543097,175.33515768661852
all features,11,250,0.5,0.05,50,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",1915838.6939442502,136.68146615424115,2424780.6194564863,172.9908531533949
all features,11,250,0.5,0.05,50,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2141382.8603706337,152.77243845119764,2467935.325511963,176.069634531891
all features,11,250,0.5,0.05,50,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",4374842.932778052,312.1139311658692,4835064.726780809,344.947483259406
all features,11,250,0.5,0.05,50,"['image_emotions_angry', 'image_emotions_happy']",5112040.250357378,364.7077171303196,5052964.644750251,360.49309279171814
all features,11,250,0.5,0.05,50,['image_emotions_angry'],5171563.332721351,368.9542657532508,5210892.932550743,371.76015300510176
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1899975.0220682106,135.54970598181092,2166096.7352706287,154.53559767037467
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1844062.0857244004,131.56071560354104,2304504.970698959,164.41004096560758
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1971351.8376898614,140.64193417379045,1944859.242953378,138.75187594380563
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1891217.7879221607,134.9249396033462,2134983.1827440714,152.31586696442383
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1879881.9556146925,134.11620858399638,2350037.0311620664,167.65842967431908
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1987383.9953962672,141.78571461201523,2078309.889125307,148.27263050193488
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1935585.6071236175,138.09026797764508,2111436.0757676223,150.6359483390171
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1834525.2578446171,130.8803307563252,2448280.04948681,174.66737036775442
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1898691.1636450568,135.4581118135932,2314359.246959052,165.11307349719587
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1824878.5589836102,130.1921073959564,2632392.535927404,187.8024869428326
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1886131.26228254,134.56205217224252,2374811.5349507756,169.425914333538
all features,11,250,0.5,0.05,100,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",1990919.828595655,142.03797116539667,1961216.5490493928,139.9188534073071
all features,11,250,0.5,0.05,100,"['title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2011498.7957610055,143.50613412347394,2600532.206031184,185.52947898233055
all features,11,250,0.5,0.05,100,"['title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2086162.804904969,148.83288019609898,2736536.6634429097,195.23242981076163
all features,11,250,0.5,0.05,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3000197.2358235167,214.04273660431284,3434801.4240212343,245.0486547055611
all features,11,250,0.5,0.05,100,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_happy']",5175300.408948086,369.22087956547574,4617717.885574911,329.44133182091764
all features,11,250,0.5,0.05,100,"['image_emotions_angry', 'image_emotions_happy']",5186623.980364801,370.0287358574647,4857423.431247781,346.54261781719254
all features,11,250,0.5,0.05,100,['image_emotions_angry'],5284842.228117279,377.035909346727,4843761.702302691,345.5679506135709
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1840785.6703807462,131.32696666929286,2288510.3491319176,163.2689384639848
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1817189.4125373636,129.64354147907122,2528993.973638337,180.42573485165602
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2001143.676949811,142.76737003765126,1920633.293136538,137.02352670938876
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1920657.9715922917,137.02528734170374,2100100.2895826087,149.82722061017637
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1840661.8152398448,131.31813048579647,2428626.020957642,173.26519520358474
all features,11,250,0.5,0.1,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1780087.8664009687,126.996610013212,2428526.294117903,173.25808040278568
